Filename,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
1002098,-0.6524322327318266,1.5631443025940803,-0.41794983175165135,1.819123232992999,-1.3480624880833685,-0.8427284866926344,0.35709852642608,0.4825750511913247,-0.25979784945595513,-0.4097907551151981,-0.4328740156616791,0.15649613579224703,-0.6459824008788558,-0.1713073229855555,-0.023605530700776825,0.1594316914055815,-0.0728650285856248,0.19307451491169847,-0.03106658681341668,-0.10170668871536724,-0.2328304762848347,0.04457061872845258,-0.0025865073189177967,-0.03214860203670618,-0.05859929393241845,-0.0318498499020146,0.0855201059918919,-0.08677942889575335,-0.07745726405541631,0.022015060412144336,0.171328630345888,-0.0741246824905979,-0.054484333481155355,0.03890280388735021,0.03186118932901368,0.04624413674065223,-0.08113472340093046,0.13062869566481702,0.00726153247135874,-0.0232960331732239,-0.027044082092202423,0.0499137704252095,-0.022895712586101152,-0.004362224301397405,0.04024037861691057,0.04577650345412448,-0.05985681520527364,0.009474164167244552,-0.02708776121136445,0.026252116033056636,0.035959513376501724,-0.05810875876312968,-0.006650074260440626,-0.0009399738728213605,0.02822529627816658,-0.05361763715488828,0.04068756868350785,-0.00042672187519629534,0.014226680590290279,-0.010337165436050354,0.03304569533177632,-0.06206927926082815,-0.02907011409872668,-0.007094573771093821,0.06277398504751218,0.017972637110423663,-0.015497840433182215,-0.00786922117420587,-0.048251320274683276,-9.873415119433446e-05,-0.03863041006774307,0.008145592644154931,0.01691817068162353,0.03673949784823145,0.009671620366227634,0.016045412509482722,0.02778491516181383,0.01847420529398839,-0.022573158541338727,0.012688827885675161,-0.02434680206340402,0.02503531636665686,-0.006812716338917353,-0.005729820419057321,0.011670594418031977,-0.019768604422744453,-0.006306527604812005,-0.010261767594734308,0.002602812070095391,-0.03122795903600426,-0.0010299533403526767,0.006856214171448577,-0.003737394130222539,0.01354467524112557,-0.006067517035635985,0.030628229701587472,-0.0014728513543118271,0.0015394732198538603,-0.01195129735722368,-0.006873743298722026
1006198,-0.6170323782855383,2.1549090565206743,1.127793817317591,2.270976384547546,-0.5192965203712332,0.5923124721080846,0.0959132479217967,-0.5882592303356103,0.24764128233365962,-0.222112558872341,-0.016012427464383115,-0.5042739902561633,0.6648133242778533,0.04851140253581658,-0.2774894514405224,0.2069306330113732,-0.10682164573519809,-0.08197571976332876,-0.07660768619384749,-0.022308504219384018,0.09099377257082855,0.0014684727177467771,-0.14120656045933289,0.10975163685775154,0.09428129807978612,0.037418573637366816,0.0024501185417404175,0.14823195189667313,-0.01056831632140938,0.01000411841273971,-0.16176446223314728,0.08023660198915829,0.07938488674592373,-0.10575880589377899,0.06437289421215787,0.06361501950734555,0.025458358072203063,-0.1275174220559712,0.071098732959317,-0.008129505482034713,-0.04943726051833624,-0.07593290449371165,-0.026629595181061276,0.07800219230876405,0.027887387211049143,-0.1077509715084286,0.06696377036358656,-0.00021477593060277578,0.0161449956383745,-0.01225538539120205,-0.033424600820072745,0.060596488429052735,0.024160072060568027,0.01239873159181891,-0.02775814448174375,0.03033499496709581,0.038140684682121805,-0.041624935767052035,0.048643628993031304,-0.0071525043981940095,0.01640323315488659,-0.0021271271174291215,0.01948545152195482,-0.01887399072117264,-0.01330711645184457,-0.01386964309839571,-0.01658663064838923,0.019824354828724508,0.020327146592408717,0.001753213475433807,0.02001088787401905,-0.009684187305855935,-0.014871276516026728,0.009755620956499941,0.0022659769819656367,0.020720824359941444,-0.009098947841352775,0.007145695211960367,-0.02674167238161774,-0.005604606627244643,-0.005781092954835223,0.010586322883983756,-0.016414095287173823,-0.008520843663752234,-0.01584236655055179,0.016559855195060997,-0.0006775585093733161,0.009090211908385257,0.0025402574101878045,0.0001157485274299111,0.02461877469327696,0.006218320535370213,0.0033984114216845246,-0.014814575570638342,0.01828505973842198,-0.011171553048704656,-0.0007275473293341175,-0.0030684911914595388,0.010132538233585571,-0.0020307148532847583
1009549,3.118684742888194,4.242893041086821,0.5696260680073018,-1.092321646685462,0.5274928093430834,-0.31736919167602107,-0.12045401314286866,-0.14558140225350855,-4.979015997731012e-05,0.13923993958873138,0.5296448128322935,-0.10408861246818757,-0.2206495549179608,-0.4319300291742409,-0.017689392241937066,0.295178448948643,-0.2089432042365127,0.35381255547849666,-0.27739537320886737,-0.005306883809315139,-0.2356991295881825,-0.09052203941184721,-0.011097636144910928,-0.06846863359176578,0.04613949730162422,0.053390800999408045,0.17020218052704944,-0.07864394828610966,0.06361419352880238,0.15024278864900692,-0.007107179988251184,0.09763848014535076,0.11392071948541659,-0.07984855982369746,0.04742809374281689,-0.021039206838998698,-0.015193678237647168,0.016385724285380023,-0.12209304941688312,-0.0008441469448629974,-0.07354911216098395,0.07943616042848428,-0.10059426682648673,0.09954105322551321,0.09591731983082871,0.015059418034046984,-0.03327741935676519,-0.06306633716974862,0.0918295832228363,-0.051941844295510964,-0.06716896255014312,-0.02792817690267142,-0.0017240774605711759,0.04545797041345444,0.021197699362093026,-0.007479256520021092,0.030610211932697508,-0.007064304989771397,0.005395337999878378,-0.033166514465969486,0.0006965365868982949,0.04460927114709191,-0.00858450317557967,0.00042107943327314434,0.009131065443898398,-0.008127546521089057,-0.0074050221226552235,0.00795730718415355,0.0038250753312978197,0.017761698897838834,0.020572857832757772,-0.025966742104761676,-0.00662952395468798,-0.0015563218294321291,0.0052311087833656275,-0.0165971757888295,-0.014807116883726906,-0.023569913254008902,-0.013637021440910752,0.002472319233635327,0.004533374042866835,-0.025456010446022387,-0.014557462769978505,-0.009481044655767823,0.0241287890754253,-0.0028349988093708256,-0.02888444620905779,0.01186550982836125,-0.027182682521832147,-0.0007712482378154223,-0.006903072086623465,0.0014221127600845271,-0.01159811936683229,-0.0041665833811734415,-0.0006348064723634347,-0.013137129583126763,0.003283790696915187,0.0031709526724931474,0.008371661271053321,-0.005412356417446425
180001,2.3026510429758735,4.717017344110191,0.5777589345943461,-0.8541184752185631,0.759159980412631,0.07955654134847318,0.3136705741550352,0.3154669333938798,0.20819872610722173,-0.30160213752858955,-0.6314436663456287,-0.040620743570140026,-0.09386968215300419,0.16414501022859163,0.1614966420474225,-0.24481368571272555,-0.08582151754500253,-0.1856869504399961,0.20778914137614135,-0.07815150549771802,0.07650203893228338,0.17052454908914347,0.04618804613245012,0.04153897441115407,-0.033600557891447294,-0.023136924874879575,-0.04132836320011011,0.10252577688664279,-0.1259818392943797,-0.1485426483046381,0.05084752959930428,-0.07043795480895651,-0.16051766813417379,0.058624013518251666,0.004553216299877889,-0.0029511261847752447,-0.0013993493024923864,-0.011510213365062673,0.10355076157474441,0.002301591398407174,0.04195060041538129,-0.16348986235642177,0.040830589080464955,-0.09927139079055501,-0.045482211412971596,-0.032428055198968915,0.11849581574010222,0.04984292477411148,-0.08993355931941804,0.08971243898673151,0.020129525390848828,0.065978307853083,-0.017246323255719898,-0.03377622485948678,-0.0054853618390214125,0.024183782692380917,-0.04482039481700641,0.025248291078577165,-0.017509670378046977,0.03466663597290461,-0.0015883947919655885,-0.04397623527100162,0.0059534858299689075,0.006300238065697739,-0.031894989457891335,0.001618737476783396,0.02791884022886902,0.0028026298633992697,-0.015271178020681283,-0.027189619991265672,-0.008719042815830962,0.04113507734082068,0.0074367716793763555,-0.018093668264919163,-0.006283603746234552,0.027579151524314782,0.011954809608565084,0.023765925123067185,0.0183003947322445,0.001261394534584112,0.014967834965687276,-0.010531118634679676,0.02171898233572533,0.015512878620142626,-0.03245729342866062,0.004345021307853823,0.02217462628903771,-0.0023103883524656227,0.025447133064432324,-0.0013755863808781778,0.008694806539070662,-0.0026157295932688045,0.017626673937916726,-0.007998437052630425,0.0016312241775641272,0.008228828811855264,-0.00986095026717071,0.005961317527022399,-0.0023425801380449474,0.012106984514631242
200001,0.17820995880210386,-0.108418416903067,0.960172916355399,-0.0360966396290199,-0.26888720833190016,-0.3591310102683087,0.26819323130932865,-0.034512507503576526,-0.08264599891691511,0.3570101889747536,0.14274911646699381,0.1927425068845831,-0.16773215696469929,0.4494488809160313,-0.08725909585734506,0.21916191757472187,0.17341439736612524,-0.3476095049841347,0.07473709684081484,-0.038610674290627915,-0.28678062710507624,0.0235820350270528,-0.0394057219759098,0.005544326843732069,-0.005616624320292175,0.07985070991575755,0.006712504390713251,-0.03555213633770696,-0.15040292622788537,-0.15878982803158798,-0.08223526777065603,-0.12133173074999298,0.08759492694326046,0.004869771066742327,-0.047454937506299484,-0.06886286165711772,0.07255021511834017,-0.1114392985518308,-0.1913092945290029,0.01532135410300894,-0.15169647017537052,0.043623861607123754,0.009638644564489124,0.00048697749305005866,0.0027912174722058286,-0.07870364364693574,-0.0438476036547511,0.03771560091396618,-0.006818785062036901,0.023066740615354676,-0.10354218028012985,0.05148206675206208,-0.01885857404373216,-0.021407300820950166,0.06352677794118884,0.03973730753969433,-0.07819694571742432,0.013869121836591032,0.03596676087405979,-0.042336780566010104,-0.02892254463527625,-0.02813266668334369,-0.06037466539946752,0.0496452060638478,0.013730259230704948,0.024798672428533203,0.048294700318657416,-0.00310005922395043,0.003148491484751521,1.4529187899958718e-05,-0.012770135134512785,0.03018768663262577,-0.050394158579037215,-0.009916234878175216,-0.015352301307695987,0.009220392089981003,-0.013177347514413013,-0.07308530575759556,-0.015738654462387692,-0.029227666459860788,-0.001361302112974857,-0.02570987145620829,0.04734524454043705,0.0424035254201565,0.019565524471181938,0.02332524064429691,0.0349346244530659,-0.060458173893790705,-0.023875498477079385,-0.016168851949257178,-0.016640229162243413,0.01290743001191199,0.0025496811926188634,0.002571843512941485,0.0795485920877826,-0.0281714157987841,-0.00811248269559595,0.03679104611929097,0.0083250432352798,-0.01589828171829614
200002,0.6644111927698024,-0.4363061273294629,0.5377817356977475,-0.28776072674165915,-0.3341435708699929,0.10654086390473051,0.03677049346818211,-0.13403567040092196,0.09579798463362779,0.14507182253017514,-0.22199381678716684,-0.4189308164775204,-0.015905626875302014,0.14425070830588202,-0.28854425417653123,0.006411196573940323,-0.08836134722573208,0.13743340083427072,0.08650147854082361,0.09108295985963334,-0.027387411343112525,0.02712187295042559,-0.07397232288527632,0.11540885452546995,-0.014928123288205968,-0.019573108507219057,0.060047605037374635,0.037019646869516476,0.14110296229149594,-0.1251519548734822,0.07161994891707278,-0.21761763604642761,-0.013730120382104225,0.005565478981756623,-0.138422693374337,0.11614432586404755,-0.02715182881062553,-0.026546781085857833,-0.030030815211268776,0.06887009400743346,-0.13714055314173956,0.06336863100842943,0.04679041718766916,-0.011411289773921238,-0.032072655618069955,0.04050923126446266,-0.035858326079730274,-0.08744578494858024,-0.013916214211258245,-0.022399730971627473,0.026740071666476538,-0.028649630657445795,-0.04163467937878948,0.0017629015869688527,0.053979151232057695,-0.04429379458503313,0.08075828708236435,-0.004101991304090256,0.0027325758463044646,0.07455968029999345,0.02540086896562182,-0.028159230114946282,0.028491262579676765,0.053326761657421465,-0.0847638989022352,-0.06783734700426637,0.05803599433319448,0.05551215591087333,0.03662815746818447,-0.024618106326941277,-0.06751171785777232,0.06328280935039969,-0.048472125178984325,0.06962930714757329,-0.018349185396578416,-0.034695818220000854,0.003527281751383853,0.039955591712477666,0.018985777325547223,-0.02386793682538237,0.05051729750096605,-0.05995532376779548,0.025395977499733113,-0.0292665713267415,-0.007875814178686968,-0.04358750377128787,-0.0018729205357935173,0.02127865684555478,-0.024369849684265334,-0.0346098684452992,-0.005741044591569135,-0.033905278286511395,-0.035548027447800244,0.05475241688392108,-0.03000603176770665,-0.045822698401316024,0.02644978439570056,0.008556743357667047,-0.05523405181889071,-0.01526594348086352
200009,0.6177578650330575,-0.3753830075333038,0.9290318030653693,-0.14895212105665379,-0.24597937645640416,0.08204615652488147,0.14041855444438028,0.1638985970078259,-0.11822505683107898,0.016944519087187807,-0.3626566856271495,-0.15794616960518254,0.21406241325487496,0.07548282174298601,0.42542412236743177,0.01750533493127982,0.03919463655490781,-0.04609197418542516,-0.1457498831081576,0.07281906743801182,-0.11986916633549374,0.011167101102236385,0.05717702233895243,-0.11443602327679464,0.014086265314696646,-0.16514297674195255,0.018956753078389454,-0.0231784499301486,0.04748927656725352,0.004294490228367717,-0.05743371031471368,0.057535518401884575,-0.0031878818034607338,-0.13513431706124343,-0.04811175088358119,0.13132886578037847,0.10717120378910627,0.01668197910941404,-0.0987167664300299,0.01208163095447803,-0.025963015936380607,-0.017626028059968935,0.02363717256372484,0.1812489651358093,-0.013996802281783533,0.05650650063884607,-0.10114263767876909,0.000757629705490967,-0.07274945911721299,0.013302922463283798,-8.614747570601967e-05,0.048516727400948506,0.004167825250963564,0.03696351594866388,0.04498906862902126,-0.07737419009592415,0.05779224366858085,-0.009586192286700438,-0.0355425276658493,-0.022291307678724483,-0.026517017381741687,0.040949142182463955,-0.04285128984722467,0.043934240443740336,-0.057274253372392656,0.02337078557047718,-0.0426631440791031,-0.022011348135590716,0.012866322243679732,0.007532877863917296,0.009157565817570261,-0.09027523280668504,0.04840005575234467,-0.002524573420266861,-0.05121331084538128,0.07085329189348548,-0.012868970411059845,-0.025797613690858007,0.049992483565540896,0.017987592985963852,-0.04618276062409093,0.046798678448762815,0.07608492884344295,0.03158309374515287,-0.020829781816882824,0.019766239868215404,-0.004779370955164935,0.007668715207826237,0.004293910955758505,-0.026529703969704943,-0.007449231437945174,-0.03346112554215503,0.02588412002405411,0.018971134947420417,-0.019842112398161783,0.005701935809346199,0.03735001699923897,0.0045601986647676555,0.00521080863890086,0.0002605491521530459
200011,0.649435930058001,-0.5516565769590727,0.3803175449474172,-0.2859143557845538,-0.45231057218244164,0.28980644873354544,-0.27851795602236706,-0.24195130701097262,0.20332463331810757,-0.02944084891941373,-0.14877829341529825,0.15089305347432397,-0.026522345365231938,-0.26983211190501033,0.049595237827869,-0.07992814196033048,0.0003158482521453468,0.2745870063222555,-0.0820940164576761,-0.10340382915429003,-0.11213450058462526,-0.09667873346272828,0.1201770760412446,0.1877626327652352,-0.09573273791769193,-0.044066342554785226,0.0449241862990874,0.040531792580071314,-0.06667507967087952,-0.01605971450244429,-0.08541334064934077,-0.08828552921019642,0.07745458680841888,-0.033070276809572564,-0.11472942320480034,0.027277959628050987,0.03192418393938501,-0.026751794888826397,0.024671861694117076,-0.012979477317845023,0.04913249172474709,-0.06423971553633102,0.09542169607072079,-0.07549748282928902,0.024941241760621898,-0.04765513428378566,0.03231416265496246,-0.04780526648930518,-0.0479325767251758,0.002551967438804305,-0.005215910990167813,0.017123587817841887,-0.02079411582607447,0.043538945293418306,-0.006381372578708525,-0.06136538335419368,0.01292870546104011,-0.022829765692153163,0.11001040348916982,0.10736128988252933,0.0128449908444495,0.003847495261164898,-0.14178982310746632,0.06336935449358816,0.049001093690752826,0.06882081640665091,-0.026803622954845722,0.00804015711154947,0.0019538903094887816,-0.05370974789417864,-0.024521401362758915,-0.02177510065667597,0.07401749264106676,0.009203573956915408,-0.02747669167844534,0.007061882356810228,-0.09024681744271273,0.03694722917091902,0.04811979522810497,0.00016628826185944787,0.001556229938130687,-0.028563468343230022,-0.02178415374677739,-0.007727773928921226,0.005010886578571393,-0.0003337558256429526,0.03813870897671,-0.02359080519306683,-0.00480589914517569,0.016693992396074657,0.006755019541509544,0.019975070319747164,-0.023734625542158792,0.04515415358145293,-0.0011664456316996703,0.009664950650881705,-0.010015930115623514,0.00016516149438480137,0.06099664715176963,0.010920717088205717
200013,0.7442985462996721,-0.35754858437572223,0.4213202737568117,-0.3322509187030404,-0.162524987288527,0.34111581201103414,-0.036783561680318204,-0.0955176864114055,0.17696725563736526,-0.2307549360693418,-0.09638300066568173,-0.22249287051068234,0.29883962042498935,-0.216094166933176,-0.03663274170753393,0.0680383392084982,0.09232785575102993,0.008130208960822786,-0.13645935423811875,-0.28310210436382227,0.028621936788951537,-0.09572530011835986,-0.0488614867994466,-0.019211411327276717,-0.01889256793407643,0.043149665964909274,0.09582651793565806,-0.06141008915624899,-0.09728473396375367,0.04607766338771181,-0.006295121642709401,-0.13321814266152232,0.002948236548002945,0.12384359995528106,0.011165640333312892,-0.12887192305133577,-0.19996881992729043,0.09908730227503233,-0.12712778648709253,-0.19781126406583938,0.07520531506557188,0.1271069607544069,0.12579820898887795,-0.02209880281489038,-0.007803592170434032,0.03138836689009168,-0.07281461099217562,-0.035446925607415636,-0.00042395966875018523,0.009661192568208568,0.03319743266846095,-0.08570364544434544,0.0163251210247858,0.04918458984079754,-0.039105901859570205,0.003825481799535995,-0.002064829442494495,0.096189413854357,0.121421252053522,-0.06809828837572424,-0.03877466196485213,0.0010143834452906089,0.004036986665015133,-0.04612298204033259,0.005500201014951862,0.03624376961238192,-0.005562384218535211,-0.026805587571232865,-0.03571217712490918,-0.0469797844964735,0.02825121032867347,0.060243495273926,-0.006110502857854621,-0.029882976230195483,-0.014388436586161894,0.04232376303469207,0.005846489138561407,0.01442319596980313,0.012023655716977352,-0.006818283275465975,-0.02623935972504983,0.032337568705092044,0.020740150963558964,0.038727089645833684,0.00699016235721193,-0.012998262554670733,0.06754294932694754,0.021791489241101268,0.00809769275065738,-0.011207204486337653,0.03809127743125339,0.008960434920485816,-0.03114832548190149,-0.03380172950770665,0.014708982589415873,-0.018100401089212747,0.0037175179446056975,-0.011139182623404024,-0.023078141555587996,0.0025114594141332266
275000,0.5253045551419531,-0.3900900781131236,0.6416595312955349,-0.042145345210189165,0.08368712360563962,0.11366206494940441,0.0653049439178639,0.16190142736907065,0.011595201534019283,-0.14965900970631552,0.10652365092975909,-0.11994736835691698,0.052877268575656625,0.26321952512115815,0.06069034900134159,0.0815077478789761,0.12381027383831653,0.26717823135421354,-0.012194832094799797,-0.057970538158064765,-0.09710130305491407,-0.013543711985900967,-0.21716920655913896,-0.09416852121024179,-0.047942222319909494,-0.07683076428401625,-0.029955975604339505,0.059058974177139005,-0.11432102360553503,-0.013413030248595907,0.05183592567278833,0.1457877079048991,-0.0343538745153796,0.03157655100388975,-0.006453755377713181,-0.03694531005385559,-0.013367496097338626,0.0013171607175279168,-0.03183202884579331,0.04458625034716372,0.12959076656522556,0.13014347052869632,0.09300007901606952,-0.024075382292773485,-0.017132151778782592,-0.01982991369242836,-0.013461864253717865,0.04974617024089019,0.09847321399244886,-0.027550977268541506,0.03455432032483037,0.020222698521476297,0.00992662198961658,-0.03403608605676336,0.03373980964937512,0.09357729994567375,-0.07699324194740563,0.02327625043408609,0.011321289135630736,0.08101252476276186,0.031301352496132924,-0.016812899899826456,-0.03745598398352883,-0.048377837910146715,-0.013796887973086766,0.015990588018827898,-0.007170411441150725,0.023067816950086726,0.053927627829066925,0.026747393145102858,-0.04037396933035382,0.00040763544616603375,0.052577612971798325,0.003550266053130885,-0.00011418987284187929,-0.09498303375542783,0.0541339571750188,-0.046508218678936494,-0.039735574867026315,0.024579610764190435,0.006736171990152145,-0.015925078935610994,-0.07111611424956085,0.04254617334649747,-0.057092135030462274,0.012377812059519221,0.0019403370971152617,0.007385107704229274,-0.024244895936883018,0.004318004801466671,-0.0008449284506648579,-0.0037253493865471183,0.017775846700298643,0.0028968394850885162,-0.0044695574730177715,-0.017918106302521303,-0.010073321331868276,-0.012569053410585417,-0.01841006562083665,0.0050161118004699405
